datetime,P
11/5/2018 12:57,-0.5517742
11/5/2018 13:00,-0.5774957
11/5/2018 13:03,-0.6040128
11/5/2018 13:06,-0.63156366
11/5/2018 13:09,-0.64193386
11/5/2018 13:12,-0.6549033
11/5/2018 13:15,-0.6798652
11/5/2018 13:18,-0.67369187
11/5/2018 13:21,-0.6844568
11/5/2018 13:24,-0.69287413
11/5/2018 13:27,-0.69280773
11/5/2018 13:30,-0.7182807
11/5/2018 13:33,-0.71995157
11/5/2018 13:36,-0.71476084
11/5/2018 13:39,-0.7244322
11/5/2018 13:42,-0.7540024
11/5/2018 13:45,-0.7515419
11/5/2018 13:48,-0.7501555
11/5/2018 13:51,-0.74746853
11/5/2018 13:54,-0.7666299
11/5/2018 13:57,-0.7849992
11/5/2018 14:00,-0.778977
11/5/2018 14:03,-0.77946764
11/5/2018 14:06,-0.7942806
11/5/2018 14:09,-0.7755332
11/5/2018 14:12,-0.78648204
11/5/2018 14:15,-0.78519166
11/5/2018 14:18,-0.7920814
11/5/2018 14:21,-0.78993386
11/5/2018 14:24,-0.78843224
11/5/2018 14:27,-0.78614503
11/5/2018 14:30,-0.7943824
11/5/2018 14:33,-0.7936178
11/5/2018 14:36,-0.80146354
11/5/2018 14:39,-0.81934017
11/5/2018 14:42,-0.81009537
11/5/2018 14:45,-0.8240311
11/5/2018 14:48,-0.83308595
11/5/2018 14:51,-0.83005905
11/5/2018 14:54,-0.8254594
11/5/2018 14:57,-0.8136697
11/5/2018 15:00,-0.80225784
11/5/2018 15:03,-0.8007002
11/5/2018 15:06,-0.78968817
11/5/2018 15:09,-0.779542
11/5/2018 15:12,-0.79161114
11/5/2018 15:15,-0.80537874
11/5/2018 15:18,-0.814288
11/5/2018 15:21,-0.81915396
11/5/2018 15:24,-0.8282605
11/5/2018 15:27,-0.8387657
11/5/2018 15:30,-0.85001487
11/5/2018 15:33,-0.8451875
11/5/2018 15:36,-0.85792243
11/5/2018 15:39,-0.86613554
11/5/2018 15:42,-0.87934345
11/5/2018 15:45,-0.8907911
11/5/2018 15:48,-0.8965
11/5/2018 15:51,-0.920296
11/5/2018 15:54,-0.9094726
11/5/2018 15:57,-0.91944134
11/5/2018 16:00,-0.9210022
11/5/2018 16:03,-0.9338478
11/5/2018 16:06,-0.94596606
11/5/2018 16:09,-0.94890195
11/5/2018 16:12,-0.96312433
11/5/2018 16:15,-0.9454874
11/5/2018 16:18,-0.9471546
11/5/2018 16:21,-0.94003767
11/5/2018 16:24,-0.9352407
11/5/2018 16:27,-0.9174671
11/5/2018 16:30,-0.92193335
11/5/2018 16:33,-0.9454141
11/5/2018 16:36,-0.93787736
11/5/2018 16:39,-0.94832516
11/5/2018 16:42,-0.99397665
11/5/2018 16:45,-0.9858384
11/5/2018 16:48,-0.9884073
11/5/2018 16:51,-1.0199815
11/5/2018 16:54,-1.0168557
11/5/2018 16:57,-1.0244112
11/5/2018 17:00,-1.04631
11/5/2018 17:03,-1.0666595
11/5/2018 17:06,-1.0611361
11/5/2018 17:09,-1.0545096
11/5/2018 17:12,-1.0737027
11/5/2018 17:15,-1.0607146
11/5/2018 17:18,-1.0872302
11/5/2018 17:21,-1.0999534
11/5/2018 17:24,-1.1012549
11/5/2018 17:27,-1.0903871
11/5/2018 17:30,-1.112451
11/5/2018 17:33,-1.1125243
11/5/2018 17:36,-1.0884163
11/5/2018 17:39,-1.0850462
11/5/2018 17:42,-1.0961959
11/5/2018 17:45,-1.1176287
11/5/2018 17:48,-1.1165528
11/5/2018 17:51,-1.1088562
11/5/2018 17:54,-1.1176096
11/5/2018 17:57,-1.1339892
11/5/2018 18:00,-1.1347198
12/5/2018 6:00,-1.1777697
12/5/2018 6:03,-1.1779456
12/5/2018 6:06,-1.1682324
12/5/2018 6:09,-1.1628281
12/5/2018 6:12,-1.1491503
12/5/2018 6:15,-1.13314
12/5/2018 6:18,-1.1241395
12/5/2018 6:21,-1.1125579
12/5/2018 6:24,-1.1039762
12/5/2018 6:27,-1.0924966
12/5/2018 6:30,-1.0834963
12/5/2018 6:33,-1.0723333
12/5/2018 6:36,-1.0543325
12/5/2018 6:39,-1.0326166
12/5/2018 6:42,-0.97662795
12/5/2018 6:45,-0.9476677
12/5/2018 6:48,-0.89416814
12/5/2018 6:51,-0.8244521
12/5/2018 6:54,-0.74867105
12/5/2018 6:57,-0.6555845
12/5/2018 7:00,-0.6030125
12/5/2018 7:03,-0.56432134
12/5/2018 7:06,-0.5065137
12/5/2018 7:09,-0.34982684
12/5/2018 7:12,-0.3114656
12/5/2018 7:15,-0.25136915
12/5/2018 7:18,-0.21135207
12/5/2018 7:21,-0.18658914
12/5/2018 7:24,-0.18066235
12/5/2018 7:27,-0.1435032
12/5/2018 7:30,-0.080232404
12/5/2018 7:33,-0.13320972
12/5/2018 7:36,-0.08210065
12/5/2018 7:39,-0.040708505
12/5/2018 7:42,0.12428931
12/5/2018 7:45,0.102319755
12/5/2018 7:48,0.15378056
12/5/2018 7:51,0.13980715
12/5/2018 7:54,0.23044012
12/5/2018 7:57,0.2978412
12/5/2018 8:00,0.32387757
12/5/2018 8:03,0.36085027
12/5/2018 8:06,0.2870916
12/5/2018 8:09,0.42484033
12/5/2018 8:12,0.4387819
12/5/2018 8:15,0.4488023
12/5/2018 8:18,0.5044963
12/5/2018 8:21,0.59495217
12/5/2018 8:24,0.5969541
12/5/2018 8:27,0.6467288
12/5/2018 8:30,-0.3117232
12/5/2018 8:33,-0.3796832
12/5/2018 8:36,0.7092879
12/5/2018 8:39,0.4503224
12/5/2018 8:42,-0.29727787
12/5/2018 8:45,0.06888393
12/5/2018 8:48,-0.04126235
12/5/2018 8:51,0.8274229
12/5/2018 8:54,-0.14914013
12/5/2018 8:57,-0.32895562
12/5/2018 9:00,-0.44553462
12/5/2018 9:03,0.8449066
12/5/2018 9:06,-0.32302603
12/5/2018 9:09,0.067314304
12/5/2018 9:12,-0.31401122
12/5/2018 9:15,-0.3111886
12/5/2018 9:18,-0.35519502
12/5/2018 9:21,0.8530627
12/5/2018 9:24,1.0521549
12/5/2018 9:27,0.35292745
12/5/2018 9:30,-0.46960062
12/5/2018 9:33,0.421666
12/5/2018 9:36,1.1287878
12/5/2018 9:39,1.1653024
12/5/2018 9:42,1.2021663
12/5/2018 9:45,1.1774875
12/5/2018 9:48,1.2046769
12/5/2018 9:51,1.2085519
12/5/2018 9:54,1.2420636
12/5/2018 9:57,1.2735556
12/5/2018 10:00,1.3039185
12/5/2018 10:03,1.2386274
12/5/2018 10:06,1.2392428
12/5/2018 10:09,1.2719854
12/5/2018 10:12,1.3262408
12/5/2018 10:15,1.3319033
12/5/2018 10:18,1.414445
12/5/2018 10:21,1.4493047
12/5/2018 10:24,1.4486744
12/5/2018 10:27,1.5019897
12/5/2018 10:30,1.0518562
12/5/2018 10:33,1.4314936
12/5/2018 10:36,1.4949782
12/5/2018 10:39,0.7676146
12/5/2018 10:42,-0.23369928
12/5/2018 10:45,-0.14246376
12/5/2018 10:48,-0.21784629
12/5/2018 10:51,-0.20857026
12/5/2018 10:54,-0.25577345
12/5/2018 10:57,-0.123003595
12/5/2018 11:00,-0.26149252
12/5/2018 11:03,-0.3092053
12/5/2018 11:06,-0.1552469
12/5/2018 11:09,-0.21672036
12/5/2018 11:12,-0.23037525
12/5/2018 11:15,-0.07069465
12/5/2018 11:18,0.74303883
12/5/2018 11:21,1.3334216
12/5/2018 11:24,1.3772674
12/5/2018 11:27,0.8916298
12/5/2018 11:30,0.5838987
12/5/2018 11:33,-0.19642626
12/5/2018 11:36,0.12310497
12/5/2018 11:39,0.26052627
12/5/2018 11:42,0.91735595
12/5/2018 11:45,1.1649529
12/5/2018 11:48,0.5740052
12/5/2018 11:51,-0.27790543
12/5/2018 11:54,-0.25308803
12/5/2018 11:57,0.13586397
12/5/2018 12:00,0.20052768
12/5/2018 12:03,0.72590315
12/5/2018 12:06,1.0013245
12/5/2018 12:09,0.4491897
12/5/2018 12:12,-0.20007579
12/5/2018 12:15,-0.22885002
12/5/2018 12:18,-0.30329844
12/5/2018 12:21,-0.34369913
12/5/2018 12:24,-0.22935648
12/5/2018 12:27,-0.08260097
12/5/2018 12:30,1.0326934
12/5/2018 12:33,1.5318284
12/5/2018 12:36,1.2698671
12/5/2018 12:39,1.2160155
12/5/2018 12:42,1.4518628
12/5/2018 12:45,1.3621067
12/5/2018 12:48,0.71483403
12/5/2018 12:51,-0.1452832
12/5/2018 12:54,-0.031240573
12/5/2018 12:57,0.95421994
12/5/2018 13:00,1.562376
12/5/2018 13:03,1.5812674
12/5/2018 13:06,1.5997059
12/5/2018 13:09,1.5809151
12/5/2018 13:12,1.5763779
12/5/2018 13:15,1.5651964
12/5/2018 13:18,1.6196225
12/5/2018 13:21,1.3756182
12/5/2018 13:24,1.4868996
12/5/2018 13:27,1.483945
12/5/2018 13:30,1.4708359
12/5/2018 13:33,1.452172
12/5/2018 13:36,1.5183604
12/5/2018 13:39,1.5049876
12/5/2018 13:42,1.4981276
12/5/2018 13:45,1.4854363
12/5/2018 13:48,1.5144341
12/5/2018 13:51,1.4899262
12/5/2018 13:54,1.4967563
12/5/2018 13:57,1.4142613
12/5/2018 14:00,1.4277287
12/5/2018 14:03,1.3904004
12/5/2018 14:06,1.4631913
12/5/2018 14:09,1.4158838
12/5/2018 14:12,1.2362038
12/5/2018 14:15,0.7375755
12/5/2018 14:18,-0.04911705
12/5/2018 14:21,-0.33947307
12/5/2018 14:24,-0.45435077
12/5/2018 14:27,-0.4594379
12/5/2018 14:30,-0.45127624
12/5/2018 14:33,-0.4440998
12/5/2018 14:36,-0.4392883
12/5/2018 14:39,-0.4479256
12/5/2018 14:42,-0.4015759
12/5/2018 14:45,-0.36017886
12/5/2018 14:48,-0.32457754
12/5/2018 14:51,-0.29405382
12/5/2018 14:54,-0.35502884
12/5/2018 14:57,-0.39826766
12/5/2018 15:00,-0.44782957
12/5/2018 15:03,-0.43969262
12/5/2018 15:06,-0.44670567
12/5/2018 15:09,-0.45457408
12/5/2018 15:12,-0.43400145
12/5/2018 15:15,-0.3943359
12/5/2018 15:18,-0.37238812
12/5/2018 15:21,-0.36201665
12/5/2018 15:24,-0.36573535
12/5/2018 15:27,-0.37306958
12/5/2018 15:30,-0.37060294
12/5/2018 15:33,-0.352813
12/5/2018 15:36,-0.33759427
12/5/2018 15:39,-0.3630565
12/5/2018 15:42,-0.37469855
12/5/2018 15:45,-0.39934716
12/5/2018 15:48,-0.40145895
12/5/2018 15:51,-0.41770804
12/5/2018 15:54,-0.43111697
12/5/2018 15:57,-0.48102775
12/5/2018 16:00,-0.5263509
12/5/2018 16:03,-0.5519722
12/5/2018 16:06,-0.5753524
12/5/2018 16:09,-0.58755916
12/5/2018 16:12,-0.6076583
12/5/2018 16:15,-0.60718584
12/5/2018 16:18,-0.63717514
12/5/2018 16:21,-0.6698541
12/5/2018 16:24,-0.6895049
12/5/2018 16:27,-0.7031002
12/5/2018 16:30,-0.71124846
12/5/2018 16:33,-0.7240721
12/5/2018 16:36,-0.73618543
12/5/2018 16:39,-0.73803073
12/5/2018 16:42,-0.75655884
12/5/2018 16:45,-0.76609194
12/5/2018 16:48,-0.7772452
12/5/2018 16:51,-0.79591435
12/5/2018 16:54,-0.79724854
12/5/2018 16:57,-0.81107455
12/5/2018 17:00,-0.8217231
12/5/2018 17:03,-0.82711756
12/5/2018 17:06,-0.84473145
12/5/2018 17:09,-0.8606761
12/5/2018 17:12,-0.87475985
12/5/2018 17:15,-0.8840081
12/5/2018 17:18,-0.90811
12/5/2018 17:21,-0.91356426
12/5/2018 17:24,-0.916478
12/5/2018 17:27,-0.92627805
12/5/2018 17:30,-0.94499713
12/5/2018 17:33,-0.95017123
12/5/2018 17:36,-0.96531934
12/5/2018 17:39,-0.9637484
12/5/2018 17:42,-0.97878987
12/5/2018 17:45,-0.9923372
12/5/2018 17:48,-0.9962239
12/5/2018 17:51,-1.0187216
12/5/2018 17:54,-1.0304958
12/5/2018 17:57,-1.0416796
12/5/2018 18:00,-1.0496231
13/5/2018 6:00,-1.2074398
13/5/2018 6:03,-1.1902457
13/5/2018 6:06,-1.1703696
13/5/2018 6:09,-1.1691988
13/5/2018 6:12,-1.1542326
13/5/2018 6:15,-1.1490833
13/5/2018 6:18,-1.1348597
13/5/2018 6:21,-1.1363915
13/5/2018 6:24,-1.1280937
13/5/2018 6:27,-1.1215723
13/5/2018 6:30,-1.1050615
13/5/2018 6:33,-1.0931363
13/5/2018 6:36,-1.0602111
13/5/2018 6:39,-0.9944473
13/5/2018 6:42,-0.8899475
13/5/2018 6:45,-0.86349636
13/5/2018 6:48,-0.81361073
13/5/2018 6:51,-0.85513824
13/5/2018 6:54,-1.0188648
13/5/2018 6:57,-1.0401453
13/5/2018 7:00,-1.0465602
13/5/2018 7:03,-0.99598396
13/5/2018 7:06,-0.91606116
13/5/2018 7:09,-0.62188864
13/5/2018 7:12,-0.51126546
13/5/2018 7:15,-0.39836895
13/5/2018 7:18,-0.3218774
13/5/2018 7:21,-0.27948442
13/5/2018 7:24,-0.35411015
13/5/2018 7:27,-0.28828332
13/5/2018 7:30,-0.2517882
13/5/2018 7:33,-0.16887642
13/5/2018 7:36,-0.09211054
13/5/2018 7:39,-0.07661798
13/5/2018 7:42,-0.052080296
13/5/2018 7:45,-0.011288604
13/5/2018 7:48,0.111814715
13/5/2018 7:51,0.11787505
13/5/2018 7:54,0.12191052
13/5/2018 7:57,0.22950424
13/5/2018 8:00,0.17434846
13/5/2018 8:03,0.23105846
13/5/2018 8:06,0.26879627
13/5/2018 8:09,0.33672515
13/5/2018 8:12,0.34576082
13/5/2018 8:15,0.39901105
13/5/2018 8:18,0.4136044
13/5/2018 8:21,0.44573197
13/5/2018 8:24,0.4554012
13/5/2018 8:27,0.4727722
13/5/2018 8:30,0.5836324
13/5/2018 8:33,0.5517769
13/5/2018 8:36,0.47773024
13/5/2018 8:39,0.55194443
13/5/2018 8:42,0.55059296
13/5/2018 8:45,0.506051
13/5/2018 8:48,0.7728802
13/5/2018 8:51,0.68427587
13/5/2018 8:54,0.72499865
13/5/2018 8:57,0.8515998
13/5/2018 9:00,0.9374854
13/5/2018 9:03,0.94577664
13/5/2018 9:06,0.9213575
13/5/2018 9:09,0.86788493
13/5/2018 9:12,0.72966135
13/5/2018 9:15,0.92830265
13/5/2018 9:18,0.9579799
13/5/2018 9:21,1.0358851
13/5/2018 9:24,1.0466563
13/5/2018 9:27,1.1196553
13/5/2018 9:30,0.92700464
13/5/2018 9:33,1.0841002
13/5/2018 9:36,0.6833936
13/5/2018 9:39,0.037901707
13/5/2018 9:42,0.7492096
13/5/2018 9:45,1.1263162
13/5/2018 9:48,1.1886678
13/5/2018 9:51,1.2828581
13/5/2018 9:54,1.3173416
13/5/2018 9:57,1.3312545
13/5/2018 10:00,1.3385941
13/5/2018 10:03,1.3999755
13/5/2018 10:06,1.3556718
13/5/2018 10:09,1.4187368
13/5/2018 10:12,1.3563485
13/5/2018 10:15,1.1957304
13/5/2018 10:18,1.3353438
13/5/2018 10:21,1.1708928
13/5/2018 10:24,1.3933161
13/5/2018 10:27,1.3946168
13/5/2018 10:30,1.4344751
13/5/2018 10:33,1.4832317
13/5/2018 10:36,1.53328
13/5/2018 10:39,1.4841063
13/5/2018 10:42,1.5519361
13/5/2018 10:45,1.5206938
13/5/2018 10:48,1.542624
13/5/2018 10:51,1.5940803
13/5/2018 10:54,1.5355055
13/5/2018 10:57,1.6534562
13/5/2018 11:00,1.6179008
13/5/2018 11:03,1.5617707
13/5/2018 11:06,1.477598
13/5/2018 11:09,1.4218435
13/5/2018 11:12,0.95441926
13/5/2018 11:15,1.0446049
13/5/2018 11:18,0.373307
13/5/2018 11:21,-0.13912831
13/5/2018 11:24,0.029760579
13/5/2018 11:27,-0.016108086
13/5/2018 11:30,0.09702606
13/5/2018 11:33,0.21529017
13/5/2018 11:36,0.042679377
13/5/2018 11:39,-0.17459162
13/5/2018 11:42,-0.2896472
13/5/2018 11:45,-0.28733885
13/5/2018 11:48,-0.24248366
13/5/2018 11:51,-0.37272826
13/5/2018 11:54,-0.44030634
13/5/2018 11:57,-0.5052864
13/5/2018 12:00,-0.28019425
13/5/2018 12:03,0.0056333635
13/5/2018 12:06,-0.3559471
13/5/2018 12:09,-0.3627099
13/5/2018 12:12,-0.41061407
13/5/2018 12:15,-0.46485022
13/5/2018 12:18,-0.5192253
13/5/2018 12:21,-0.5218456
13/5/2018 12:24,-0.40531632
13/5/2018 12:27,-0.3860941
13/5/2018 12:30,-0.26227945
13/5/2018 12:33,-0.37472942
13/5/2018 12:36,-0.3679079
13/5/2018 12:39,-0.24091808
13/5/2018 12:42,-0.074658684
13/5/2018 12:45,-0.12595658
13/5/2018 12:48,-0.15970583
13/5/2018 12:51,-0.037108384
13/5/2018 12:54,-0.045566432
13/5/2018 12:57,-0.41884682
13/5/2018 13:00,-0.59225374
13/5/2018 13:03,-0.7126458
13/5/2018 13:06,-0.69751805
13/5/2018 13:09,-0.64374155
13/5/2018 13:12,-0.68029356
13/5/2018 13:15,-0.69704264
13/5/2018 13:18,-0.7822328
13/5/2018 13:21,-0.82931906
13/5/2018 13:24,-0.77924544
13/5/2018 13:27,-0.7124944
13/5/2018 13:30,-0.68926984
13/5/2018 13:33,-0.8547213
13/5/2018 13:36,-0.91083944
13/5/2018 13:39,-0.94743925
13/5/2018 13:42,-0.92993814
13/5/2018 13:45,-0.9676641
13/5/2018 13:48,-0.987567
13/5/2018 13:51,-1.047733
13/5/2018 13:54,-0.9902347
13/5/2018 13:57,-1.0516807
13/5/2018 14:00,-1.058678
13/5/2018 14:03,-1.0897634
13/5/2018 14:06,-1.0047586
13/5/2018 14:09,-1.074191
13/5/2018 14:12,-1.1018516
13/5/2018 14:15,-1.1039613
13/5/2018 14:18,-1.1492835
13/5/2018 14:21,-1.1876632
13/5/2018 14:24,-1.1790074
13/5/2018 14:27,-1.1661819
13/5/2018 14:30,-1.1215669
13/5/2018 14:33,-1.1057179
13/5/2018 14:36,-1.0840554
13/5/2018 14:39,-1.0336318
13/5/2018 14:42,-0.9506674
13/5/2018 14:45,-0.8346481
13/5/2018 14:48,-0.70494634
13/5/2018 14:51,-0.64260685
13/5/2018 14:54,-0.6111237
13/5/2018 14:57,-0.61659795
13/5/2018 15:00,-0.59942085
13/5/2018 15:03,-0.6070089
13/5/2018 15:06,-0.6108029
13/5/2018 15:09,-0.62071884
13/5/2018 15:12,-0.6153815
13/5/2018 15:15,-0.62223643
13/5/2018 15:18,-0.62604344
13/5/2018 15:21,-0.62157714
13/5/2018 15:24,-0.62155133
13/5/2018 15:27,-0.62994695
13/5/2018 15:30,-0.6269118
13/5/2018 15:33,-0.6390784
13/5/2018 15:36,-0.63920355
13/5/2018 15:39,-0.63540953
13/5/2018 15:42,-0.62941295
13/5/2018 15:45,-0.61527234
13/5/2018 15:48,-0.6307727
13/5/2018 15:51,-0.6047475
13/5/2018 15:54,-0.6213183
13/5/2018 15:57,-0.64827543
13/5/2018 16:00,-0.65998304
13/5/2018 16:03,-0.65177506
13/5/2018 16:06,-0.6524122
13/5/2018 16:09,-0.675336
13/5/2018 16:12,-0.70086485
13/5/2018 16:15,-0.6771031
13/5/2018 16:18,-0.6708416
13/5/2018 16:21,-0.7196061
13/5/2018 16:24,-0.8143702
13/5/2018 16:27,-0.83606535
13/5/2018 16:30,-0.83041215
13/5/2018 16:33,-0.843032
13/5/2018 16:36,-0.85557336
13/5/2018 16:39,-0.8606275
13/5/2018 16:42,-0.8613637
13/5/2018 16:45,-0.8789503
13/5/2018 16:48,-0.85643846
13/5/2018 16:51,-0.865038
13/5/2018 16:54,-0.87430054
13/5/2018 16:57,-0.9171035
13/5/2018 17:00,-0.90123063
13/5/2018 17:03,-0.9267747
13/5/2018 17:06,-0.96031857
13/5/2018 17:09,-0.9277784
13/5/2018 17:12,-0.9594096
13/5/2018 17:15,-0.99387497
13/5/2018 17:18,-1.0007964
13/5/2018 17:21,-0.96067655
13/5/2018 17:24,-1.0309007
13/5/2018 17:27,-1.026225
13/5/2018 17:30,-1.0377218
13/5/2018 17:33,-1.010513
13/5/2018 17:36,-0.9921456
13/5/2018 17:39,-0.9964107
13/5/2018 17:42,-1.0086606
13/5/2018 17:45,-1.0734046
13/5/2018 17:48,-1.0636506
13/5/2018 17:51,-1.09581
13/5/2018 17:54,-1.0866048
13/5/2018 17:57,-1.1188977
13/5/2018 18:00,-1.1021247
14/5/2018 6:00,-1.1995752
14/5/2018 6:03,-1.1760514
14/5/2018 6:06,-1.1840367
14/5/2018 6:09,-1.1593796
14/5/2018 6:12,-1.1293916
14/5/2018 6:15,-1.1137769
14/5/2018 6:18,-1.1027231
14/5/2018 6:21,-1.077811
14/5/2018 6:24,-1.0390161
14/5/2018 6:27,-0.98064256
14/5/2018 6:30,-0.9586761
14/5/2018 6:33,-0.9791537
14/5/2018 6:36,-0.96071
14/5/2018 6:39,-0.89971876
14/5/2018 6:42,-0.8700445
14/5/2018 6:45,-0.84159696
14/5/2018 6:48,-0.79487664
14/5/2018 6:51,-0.7747676
14/5/2018 6:54,-0.7914998
14/5/2018 6:57,-0.82042485
14/5/2018 7:00,-0.8929676
14/5/2018 7:03,-0.73922485
14/5/2018 7:06,-0.860936
14/5/2018 7:09,-0.8158265
14/5/2018 7:12,-0.90599066
14/5/2018 7:15,-0.89608485
14/5/2018 7:18,-0.66789776
14/5/2018 7:21,-0.6270133
14/5/2018 7:24,-0.4973746
14/5/2018 7:27,-0.58990437
14/5/2018 7:30,-0.62818
14/5/2018 7:33,-0.22692163
14/5/2018 7:36,0.25947934
14/5/2018 7:39,0.3112875
14/5/2018 7:42,0.35248664
14/5/2018 7:45,0.38244087
14/5/2018 7:48,0.15225707
14/5/2018 7:51,0.036309637
14/5/2018 7:54,-0.4749315
14/5/2018 7:57,-0.24994473
14/5/2018 8:00,-0.058499478
14/5/2018 8:03,-0.27808556
14/5/2018 8:06,0.118137784
14/5/2018 8:09,0.5765211
14/5/2018 8:12,0.35535732
14/5/2018 8:15,0.4979408
14/5/2018 8:18,0.54271024
14/5/2018 8:21,0.55964416
14/5/2018 8:24,0.62069696
14/5/2018 8:27,0.65486735
14/5/2018 8:30,0.6569478
14/5/2018 8:33,0.46606228
14/5/2018 8:36,0.65572804
14/5/2018 8:39,0.6704184
14/5/2018 8:42,0.69704056
14/5/2018 8:45,0.7298965
14/5/2018 8:48,0.74926
14/5/2018 8:51,0.7674419
14/5/2018 8:54,0.88543457
14/5/2018 8:57,0.93914413
14/5/2018 9:00,0.95799565
14/5/2018 9:03,0.9795155
14/5/2018 9:06,1.0318346
14/5/2018 9:09,1.0142218
14/5/2018 9:12,0.99507195
14/5/2018 9:15,1.0999134
14/5/2018 9:18,1.0820605
14/5/2018 9:21,1.1475061
14/5/2018 9:24,1.0957507
14/5/2018 9:27,1.217507
14/5/2018 9:30,1.1913459
14/5/2018 9:33,1.0083842
14/5/2018 9:36,-0.11730387
14/5/2018 9:39,1.0757959
14/5/2018 9:42,-0.19457866
14/5/2018 9:45,-0.1068457
14/5/2018 9:48,-0.050039344
14/5/2018 9:51,0.8345654
14/5/2018 9:54,1.2464042
14/5/2018 9:57,1.3220639
14/5/2018 10:00,1.3529748
14/5/2018 10:03,1.4428853
14/5/2018 10:06,1.4376516
14/5/2018 10:09,1.4010719
14/5/2018 10:12,1.3325675
14/5/2018 10:15,1.1616886
14/5/2018 10:18,0.732495
14/5/2018 10:21,1.2810032
14/5/2018 10:24,0.6821616
14/5/2018 10:27,-0.29187244
14/5/2018 10:30,0.70332587
14/5/2018 10:33,1.3483626
14/5/2018 10:36,1.042278
14/5/2018 10:39,0.48311415
14/5/2018 10:42,0.010886172
14/5/2018 10:45,0.8811299
14/5/2018 10:48,1.5087403
14/5/2018 10:51,1.564995
14/5/2018 10:54,1.5817443
14/5/2018 10:57,1.5977986
14/5/2018 11:00,1.5659119
14/5/2018 11:03,1.6462582
14/5/2018 11:06,1.6584775
14/5/2018 11:09,1.6479863
14/5/2018 11:12,1.5699404
14/5/2018 11:15,1.6910104
14/5/2018 11:18,1.7065114
14/5/2018 11:21,1.6594157
14/5/2018 11:24,1.6318827
14/5/2018 11:27,1.5638337
14/5/2018 11:30,1.4864455
14/5/2018 11:33,1.5789981
14/5/2018 11:36,1.6776055
14/5/2018 11:39,1.4163818
14/5/2018 11:42,1.5485976
14/5/2018 11:45,1.3688545
14/5/2018 11:48,1.5577173
14/5/2018 11:51,1.5878382
14/5/2018 11:54,1.449856
14/5/2018 11:57,1.3770945
14/5/2018 12:00,1.3710016
14/5/2018 12:03,0.93813515
14/5/2018 12:06,-0.08671313
14/5/2018 12:09,-0.28907827
14/5/2018 12:12,-0.4258468
14/5/2018 12:15,-0.5434552
14/5/2018 12:18,-0.5655402
14/5/2018 12:21,-0.65632457
14/5/2018 12:24,-0.67054576
14/5/2018 12:27,-0.6924813
14/5/2018 12:30,-0.6564924
14/5/2018 12:33,-0.5505953
14/5/2018 12:36,-0.46691117
14/5/2018 12:39,-0.40280616
14/5/2018 12:42,-0.30357227
14/5/2018 12:45,-0.25469026
14/5/2018 12:48,-0.12059467
14/5/2018 12:51,0.13725309
14/5/2018 12:54,0.6090649
14/5/2018 12:57,-0.6064324
14/5/2018 13:00,-0.6511554
14/5/2018 13:03,-0.7327493
14/5/2018 13:06,-0.7816413
14/5/2018 13:09,-0.8432062
14/5/2018 13:12,-0.8985668
14/5/2018 13:15,-0.8706507
14/5/2018 13:18,-0.95970494
14/5/2018 13:21,-1.057229
14/5/2018 13:24,-1.0712053
14/5/2018 13:27,-1.0910069
14/5/2018 13:30,-1.0331874
14/5/2018 13:33,-1.0030769
14/5/2018 13:36,-0.9943139
14/5/2018 13:39,-0.92465776
14/5/2018 13:42,-0.8442562
14/5/2018 13:45,-0.7088735
14/5/2018 13:48,-0.5331877
14/5/2018 13:51,-0.27710912
14/5/2018 13:54,0.9672857
14/5/2018 13:57,1.057413
14/5/2018 14:00,0.7480739
14/5/2018 14:03,0.21065699
14/5/2018 14:06,0.43029794
14/5/2018 14:09,0.93366295
14/5/2018 14:12,1.0838298
14/5/2018 14:15,0.7229666
14/5/2018 14:18,0.5252939
14/5/2018 14:21,0.28818747
14/5/2018 14:24,0.2478361
14/5/2018 14:27,0.26254418
14/5/2018 14:30,-0.1891263
14/5/2018 14:33,-0.2791023
14/5/2018 14:36,-0.33750919
14/5/2018 14:39,-0.3287059
14/5/2018 14:42,-0.3237554
14/5/2018 14:45,-0.38297066
14/5/2018 14:48,-0.463626
14/5/2018 14:51,-0.42920953
14/5/2018 14:54,-0.37730324
14/5/2018 14:57,-0.35126245
14/5/2018 15:00,-0.36172256
14/5/2018 15:03,-0.36413935
14/5/2018 15:06,-0.36850867
14/5/2018 15:09,-0.3896742
14/5/2018 15:12,-0.37546524
14/5/2018 15:15,-0.37556148
14/5/2018 15:18,-0.39936653
14/5/2018 15:21,-0.4243711
14/5/2018 15:24,-0.4305605
14/5/2018 15:27,-0.43832853
14/5/2018 15:30,-0.45127878
14/5/2018 15:33,-0.45186484
14/5/2018 15:36,-0.46377355
14/5/2018 15:39,-0.4801481
14/5/2018 15:42,-0.49324432
14/5/2018 15:45,-0.49573198
14/5/2018 15:48,-0.49509564
14/5/2018 15:51,-0.50014096
14/5/2018 15:54,-0.5173853
14/5/2018 15:57,-0.50858146
14/5/2018 16:00,-0.52743715
14/5/2018 16:03,-0.52889556
14/5/2018 16:06,-0.54350454
14/5/2018 16:09,-0.57469803
14/5/2018 16:12,-0.60404253
14/5/2018 16:15,-0.6383404
14/5/2018 16:18,-0.67489153
14/5/2018 16:21,-0.73070765
14/5/2018 16:24,-0.768952
14/5/2018 16:27,-0.7882019
